OuterFoldID,ValidationSeason,Gender,Architecture,Universe,Model,Feature,Block,StandardizedCoefficient
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,matchup__seed_diff,matchup_context,-0.1378496289253235
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.03788298740983009
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__compact__margin_trim02,compact_performance,0.6129528284072876
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,-0.7786597013473511
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,1.0378588438034058
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,context__women,matchup_context,0.002586865331977606
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__elo_mov_538__z,within_season_normalization,0.7310144901275635
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,0.07954280078411102
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.45284387469291687
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__bt_c1p0__z,within_season_normalization,0.8422448039054871
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__colley__z,within_season_normalization,0.3379534184932709
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__rpi__z,within_season_normalization,-0.5137687921524048
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__rpi__pct,within_season_normalization,-0.23314805328845978
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__schedule__quality_win_points_sum__pct,within_season_normalization,0.6783100366592407
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__colley__pct,within_season_normalization,0.0637228861451149
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__adj__net_rtg_a10p0__pct,within_season_normalization,0.7799480557441711
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__norm__rating__pagerank_margin__pct,within_season_normalization,-0.5917714834213257
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,matchup__team1_seed,matchup_context,-0.11066749691963196
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,matchup__team1_is_seed_favorite,matchup_context,-0.183151975274086
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,matchup__team2_seed,matchup_context,0.11111833900213242
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,matchup__seed_gap_abs,matchup_context,0.000850421842187643
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,matchup__equal_seed,matchup_context,-0.031800590455532074
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,context__season_centered_2000,matchup_context,-0.0008389163413085043
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,1.2598856687545776
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__adj__net_rtg_a50p0_percentile,opponent_adjusted_efficiency,0.14788222312927246
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,0.8889022469520569
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,-1.3165037631988525
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,-0.7811246514320374
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,absdiff__adj__off_rtg_a10p0,opponent_adjusted_efficiency,-4.400820762384683e-05
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,absdiff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,0.00013332186790648848
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.00021005276357755065
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a50p0_z,opponent_adjusted_efficiency,-0.00022334417735692114
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,0.0001767066860338673
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,-0.0004546589916571975
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,absdiff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,-2.8148966521257535e-05
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,absdiff__adj__net_rtg_a10p0_percentile,opponent_adjusted_efficiency,-0.00010471855784999207
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__compact__half_marginmean_first,compact_performance,1.3689301013946533
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__compact__pythag_exp8p0,compact_performance,-1.5119471549987793
rich_Pooled_2017,2017,Pooled,pooled_common,rich,ridge_margin,diff__compact__home_margin_mean,compact_performance,0.2577537000179291
