Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason
diff__adj__net_rtg_a50p0,opponent_adjusted_efficiency,0.0,504,504,0.5424357048410477,0.552049119038711,1.0,1.0,0.02737092920879025,0.6432245950352602,True,True,True,4.0,selected
diff__norm__schedule__opponent_strength_mean__pct,within_season_normalization,0.0,504,407,0.5342892979777736,0.5387524320393915,1.0,1.0,0.04723387382414801,0.6342554579810522,True,True,True,3.0,selected
diff__norm__rating__elo_mov_538__pct,within_season_normalization,0.0,504,324,0.5285738801181797,0.5313944458297971,1.0,1.0,0.020145521844745384,0.6305497667505123,True,True,True,1.0,selected
diff__compact__margin_trim02,compact_performance,0.0,504,500,0.5036940125054519,0.5208263814103566,1.0,1.0,0.022826385007474803,0.6198962904278716,True,True,True,2.0,selected
diff__rating__margin_ridge_a5p0_z,global_strength_ratings,0.0,504,504,0.6450182052851522,0.6527583180400498,1.0,1.0,0.040326162315502345,0.7136149513293373,False,True,True,32.0,selected
diff__rating__margin_ridge_a5p0,global_strength_ratings,0.0,504,504,0.6448520136991325,0.6527583186505757,1.0,1.0,0.0403261600167949,0.7135783895654136,False,True,False,,correlation_pruned_or_cap
seedprior__team1_prob_pc2p0,prequential_seed_priors,0.0,504,282,0.6316282484103104,0.6319231530774303,1.0,1.0,0.05498834760926985,0.700081794223064,False,True,True,35.0,selected
seedprior__team1_prob_pc8p0,prequential_seed_priors,0.0,504,282,0.6316325322432517,0.6305909105448966,1.0,1.0,0.05505718725954867,0.6994405066646837,False,True,False,,correlation_pruned_or_cap
diff__seed__number,selection_committee_prior,0.0,504,25,-0.6220239967276388,0.6234150977203579,1.0,1.0,0.025139603725250148,0.6950789420368423,False,True,False,,correlation_pruned_or_cap
diff__seed__strength,selection_committee_prior,0.0,504,25,0.6220239967276388,0.6234150977203579,1.0,1.0,0.025139603725250148,0.6950789420368423,False,True,False,,correlation_pruned_or_cap
diff__rating__margin_ridge_a25p0,global_strength_ratings,0.0,504,504,0.6136533403585771,0.6201763985894566,1.0,1.0,0.03274948512100739,0.6913784267969858,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__margin_ridge_a25p0__z,within_season_normalization,0.0,504,504,0.6135583628416575,0.6201763988552096,1.0,1.0,0.032749488481831235,0.691357531736392,False,True,False,,correlation_pruned_or_cap
diff__rating__margin_ridge_a25p0_z,global_strength_ratings,0.0,504,504,0.6135583628416575,0.6201763988552096,1.0,1.0,0.032749488481831235,0.691357531736392,False,True,False,,correlation_pruned_or_cap
diff__adj__net_rtg_a10p0_z,opponent_adjusted_efficiency,0.0,504,504,0.6109526038212935,0.6169172838354142,1.0,1.0,0.038817069906796675,0.6889771862854115,False,True,True,5.0,selected
diff__norm__adj__net_rtg_a10p0__z,within_season_normalization,0.0,504,504,0.6109526038212935,0.6169172838354142,1.0,1.0,0.038817069906796675,0.6889771862854115,False,True,False,,correlation_pruned_or_cap
diff__adj__net_rtg_a10p0,opponent_adjusted_efficiency,0.0,504,504,0.6109254289952398,0.6169172856800343,1.0,1.0,0.03881706656955075,0.6889712088425871,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__colley__z,within_season_normalization,0.0,504,504,0.5989805167752982,0.6140901412023735,1.0,1.0,0.05662368385311911,0.6842740341135801,False,True,True,12.0,selected
diff__rating__colley_z,global_strength_ratings,0.0,504,504,0.5989805167752982,0.6140901412023735,1.0,1.0,0.05662368385311911,0.6842740341135801,False,True,False,,correlation_pruned_or_cap
diff__rating__colley,global_strength_ratings,0.0,504,504,0.5985665105848695,0.6140901384478807,1.0,1.0,0.05662368169343024,0.6841829515159169,False,True,False,,correlation_pruned_or_cap
diff__norm__schedule__quality_win_points_sum__z,within_season_normalization,0.0,504,504,0.6068344223355965,0.6093178074901946,1.0,1.0,0.06569962379387084,0.6833481355573697,False,True,True,13.0,selected
diff__norm__rating__bt_c1p0__z,within_season_normalization,0.0,504,504,0.5914929343075271,0.6151306741989508,1.0,1.0,0.05409515104565232,0.6832273631213263,False,True,False,,correlation_pruned_or_cap
diff__rating__bt_c1p0_z,global_strength_ratings,0.0,504,504,0.5914929343075271,0.6151306741989508,1.0,1.0,0.05409515104565232,0.6832273631213263,False,True,False,,correlation_pruned_or_cap
diff__schedule__quality_win_points_sum,schedule_and_accomplishment,0.0,504,504,0.6061970578656987,0.6093178060730357,1.0,1.0,0.06569962194394019,0.6832079147677532,False,True,False,,correlation_pruned_or_cap
diff__rating__bt_c1p0,global_strength_ratings,0.0,504,504,0.5909931574177446,0.6151306754744706,1.0,1.0,0.05409514803590609,0.6831174129382135,False,True,False,,correlation_pruned_or_cap
diff__schedule__quality_win_points_mean,schedule_and_accomplishment,0.0,504,504,0.6004664843544969,0.6121449976039091,1.0,1.0,0.07534852657270097,0.6829182843449576,False,True,False,,correlation_pruned_or_cap
diff__schedule__quality_wins,schedule_and_accomplishment,0.0,504,44,0.6079487877253604,0.6034133137791462,1.0,1.0,0.065606338431766,0.6807628703762988,False,True,False,,correlation_pruned_or_cap
diff__norm__rating__elo_mov_538__z,within_season_normalization,0.0,504,504,0.5924688210098709,0.6051977881359092,1.0,1.0,0.05268114929452894,0.6787308329556269,False,True,True,14.0,selected
diff__rating__elo_mov_538_z,dynamic_ratings,0.0,504,504,0.5924688210098709,0.6051977881359092,1.0,1.0,0.05268114929452894,0.6787308329556269,False,False,False,,below_bounded_prescreen
diff__rating__elo_mov_538,dynamic_ratings,0.0,504,504,0.5923810977440612,0.6051977893499788,1.0,1.0,0.05268114726613782,0.6787115345010378,False,False,False,,below_bounded_prescreen
diff__rating__elo_mov_log_z,dynamic_ratings,0.0,504,504,0.5926651908401561,0.6047718184421559,1.0,1.0,0.05385377140135539,0.6785226639810149,False,False,False,,below_bounded_prescreen
diff__rating__elo_mov_log,dynamic_ratings,0.0,504,504,0.5925706801882801,0.6047718178368664,1.0,1.0,0.053853768642023514,0.6785018714574366,False,False,False,,below_bounded_prescreen
diff__compact__half_marginmean_first,compact_performance,0.0,504,472,0.5899170865839821,0.5845597038279582,1.0,1.0,0.0458881989516029,0.668534888927832,False,True,True,18.0,selected
diff__schedule__oowp,schedule_and_accomplishment,0.0,504,504,0.5807968077422213,0.5825722237604415,1.0,1.0,0.02741494562432112,0.6663133672833278,False,False,False,,below_bounded_prescreen
diff__norm__schedule__rpi__z,within_season_normalization,0.0,504,504,0.5768170395484357,0.5857868658649679,1.0,1.0,0.05596554421582478,0.6658388225472074,False,True,True,15.0,selected
diff__schedule__rpi,schedule_and_accomplishment,0.0,504,504,0.5762744052967169,0.5857868662389548,1.0,1.0,0.055965537406838406,0.6657194434637025,False,False,False,,below_bounded_prescreen
diff__rating__elo_standard_z,dynamic_ratings,0.0,504,504,0.5656965584415065,0.5904934472655339,1.0,1.0,0.055091111054,0.6656864531024277,False,False,False,,below_bounded_prescreen
diff__rating__elo_standard,dynamic_ratings,0.0,504,504,0.565477597022399,0.5904934483947107,1.0,1.0,0.055091108396103095,0.6656382822385448,False,False,False,,below_bounded_prescreen
diff__rating__elo_mov_log_preseason,dynamic_ratings,0.0,504,504,0.5677181765739541,0.5743941840146929,1.0,1.0,0.046436927381394044,0.6587497300780667,False,False,False,,below_bounded_prescreen
diff__rating__elo_mov_538_preseason,dynamic_ratings,0.0,504,504,0.5669123296611728,0.5734759557328126,1.0,1.0,0.04370005717642278,0.6582411689901511,False,False,False,,below_bounded_prescreen
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,504,504,-0.5530760426774698,0.5766790948262314,1.0,1.0,0.050087673888084217,0.6564791879501111,False,True,True,6.0,selected
diff__rating__bt_c0p25_z,global_strength_ratings,0.0,504,504,0.548390601301148,0.5772023196140625,1.0,1.0,0.05554583435867633,0.6554812123266556,False,True,True,33.0,selected
diff__rating__bt_c0p25,global_strength_ratings,0.0,504,504,0.5482417446976156,0.5772023215205384,1.0,1.0,0.055545832020174934,0.6554484648825267,False,True,False,,correlation_pruned_or_cap
diff__seed__top4,selection_committee_prior,0.0,504,3,0.5423879591043743,0.5819963070479157,1.0,1.0,0.09641847770272716,0.6548268392778528,False,True,False,,correlation_pruned_or_cap
